2000, 21.629868763786718, 13.389126007067741, 0, 907.3783101871243, 411.58979255402244, 0
2001, 18.775807795728753, 12.296119259237772, 0, 725.3779979610154, 425.08816082080796, 0
2002, 22.526439003691685, 13.802365220403257, 0, 945.1738957256833, 559.4388580909717, 0
2003, 20.883978161676357, 13.276487803732744, 0, 875.8125757027725, 371.66707755454297, 0
2004, 20.38130796385952, 13.60533759873033, 0, 763.0024860115042, 563.1827531672278, 0
2005, 21.67559890829155, 13.706245932903311, 0, 879.9631782906469, 298.48960783451537, 0
2006, 20.220917776146948, 13.391993898420056, 0, 822.6033551785839, 365.39615425881993, 0
2007, 20.401578741232367, 13.49138516005773, 0, 830.2170877433263, 503.9971865819853, 0
2008, 21.0629052775988, 13.534880272564697, 0, 795.521393390404, 273.0338298171785, 0
2009, 23.803509459855903, 14.856682375073111, 0, 876.8026521374054, 578.3982299580438, 0
2010, 22.170554922512387, 14.46975484153599, 0, 868.2293557438893, 415.12206040775294, 0
2011, 21.626051952054244, 14.07482077089821, 0, 838.7143146135783, 559.6823175157703, 0
2012, 22.875134878025378, 14.44941080260455, 0, 832.584596101041, 346.75370862430543, 0
2013, 22.098085847486466, 14.221715337043157, 0, 895.9739233509993, 390.38350580207066, 0
2014, 22.096434219016924, 14.171757370911891, 0, 824.8610990420244, 307.6358625413926, 0
2015, 22.249826945637324, 14.25374842300916, 0, 815.067412767014, 295.23058449193934, 0
2016, 22.356266741416594, 14.329080571940347, 0, 793.9661889859713, 302.8974619490006, 0
2017, 22.813231587080672, 14.165574182646958, 0, 762.2922246475681, 80.67626268395458, 0
2018, 24.202186570095527, 15.044669913721782, 0, 753.8172040328268, 369.90808441328653, 0
2019, 25.79297962871514, 15.500935259586551, 0, 840.536295615389, 886.8004372246418, 0
2020, 25.124033123964562, 15.290841113327392, 0, 814.6158609287717, 144.8914839382698, 0
2021, 24.874004938496736, 15.289451606426386, 0, 903.0640713591047, 137.97201044277043, 0
2022, 26.521091388953366, 15.877549022104972, 0, 845.1820919007386, 311.31643043259396, 0
2000, 21.629868763786718, 13.389126007067741, 0, 907.3783101871243, 411.58979255402244, 0
2001, 18.775807795728753, 12.296119259237772, 0, 725.3779979610154, 425.08816082080796, 0
2002, 22.526439003691685, 13.802365220403257, 0, 945.1738957256833, 559.4388580909717, 0
2003, 20.883978161676357, 13.276487803732744, 0, 875.8125757027725, 371.66707755454297, 0
2004, 20.38130796385952, 13.60533759873033, 0, 763.0024860115042, 563.1827531672278, 0
2005, 21.67559890829155, 13.706245932903311, 0, 879.9631782906469, 298.48960783451537, 0
2006, 20.220917776146948, 13.391993898420056, 0, 822.6033551785839, 365.39615425881993, 0
2007, 20.401578741232367, 13.49138516005773, 0, 830.2170877433263, 503.9971865819853, 0
2008, 21.0629052775988, 13.534880272564697, 0, 795.521393390404, 273.0338298171785, 0
2009, 23.803509459855903, 14.856682375073111, 0, 876.8026521374054, 578.3982299580438, 0
2010, 22.170554922512387, 14.46975484153599, 0, 868.2293557438893, 415.12206040775294, 0
2011, 21.626051952054244, 14.07482077089821, 0, 838.7143146135783, 559.6823175157703, 0
2012, 22.875134878025378, 14.44941080260455, 0, 832.584596101041, 346.75370862430543, 0
2013, 22.098085847486466, 14.221715337043157, 0, 895.9739233509993, 390.38350580207066, 0
2014, 22.096434219016924, 14.171757370911891, 0, 824.8610990420244, 307.6358625413926, 0
2015, 22.249826945637324, 14.25374842300916, 0, 815.067412767014, 295.23058449193934, 0
2016, 22.356266741416594, 14.329080571940347, 0, 793.9661889859713, 302.8974619490006, 0
2017, 22.813231587080672, 14.165574182646958, 0, 762.2922246475681, 80.67626268395458, 0
2018, 24.202186570095527, 15.044669913721782, 0, 753.8172040328268, 369.90808441328653, 0
2019, 25.79297962871514, 15.500935259586551, 0, 840.536295615389, 886.8004372246418, 0
2020, 25.124033123964562, 15.290841113327392, 0, 814.6158609287717, 144.8914839382698, 0
2021, 24.874004938496736, 15.289451606426386, 0, 903.0640713591047, 137.97201044277043, 0
2022, 26.521091388953366, 15.877549022104972, 0, 845.1820919007386, 311.31643043259396, 0
2000, 23.406937799996257, 15.152779916972943, 0, 976.372026552505, 472.1054017393779, 0
2001, 20.113277184580987, 13.186178587642681, 0, 758.0000613656773, 400.38738504224284, 0
2002, 24.01214869843924, 14.876069418213822, 0, 984.9723737761159, 383.54079872042183, 0
2003, 21.59535614365282, 14.056025565925781, 0, 917.4384463323612, 398.6562432639689, 0
2004, 21.43747926458285, 14.206246314226734, 0, 793.7541071444315, 483.10741631895445, 0
2005, 22.818453112518995, 14.394036619323547, 0, 927.3828360955571, 55.29243849690949, 0
2006, 21.343377132171234, 14.368071002451767, 0, 866.6405724662072, 431.3716865091598, 0
2007, 21.8461737223923, 14.373155940573364, 0, 869.774455849289, 408.3205401327034, 0
2008, 21.937900194864127, 14.088751831840893, 0, 826.3873410492542, 108.1916299955771, 0
2009, 25.252076207087313, 15.777448777288612, 0, 912.4330330195628, 369.6369445693408, 0
2010, 23.10784459783119, 14.897427563090254, 0, 901.4969223407641, 441.03114914259424, 0
